id,subsys_name,table_name_l,table_name_p,column_id,column_name_l,column_name_p,data_type,length,precision,null,unique_key,primary_key,default,description
282,"マスタ管理システム","媒体ジャンル区分マスタ履歴","BAITAI_GENRE_DIV_HIST",7,"登録区分","REG_DIV","VARCHAR","1"," ","N","N","","",""
283,"マスタ管理システム","媒体ジャンル区分マスタ履歴","BAITAI_GENRE_DIV_HIST",8,"作成日時","CRT_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
284,"マスタ管理システム","媒体ジャンル区分マスタ履歴","BAITAI_GENRE_DIV_HIST",9,"作成ユーザID","CRT_USR_ID","VARCHAR","20"," ","N","N","","",""
285,"マスタ管理システム","媒体ジャンル区分マスタ履歴","BAITAI_GENRE_DIV_HIST",10,"更新日時","UPD_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
286,"マスタ管理システム","媒体ジャンル区分マスタ履歴","BAITAI_GENRE_DIV_HIST",11,"更新ユーザID","UPD_USR_ID","VARCHAR","20"," ","N","N","","",""
287,"マスタ管理システム","媒体ジャンル区分マスタ履歴","BAITAI_GENRE_DIV_HIST",12,"削除フラグ","DEL_FLG","VARCHAR","1"," ","N","N","","",""
288,"マスタ管理システム","媒体ジャンル区分マスタ履歴","BAITAI_GENRE_DIV_HIST",13,"削除日時","DEL_DATE","TIMESTAMP/DATE"," "," ","Y","N","","",""
289,"マスタ管理システム","媒体ジャンル区分マスタ履歴","BAITAI_GENRE_DIV_HIST",14,"削除ユーザID","DEL_USR_ID","VARCHAR","20"," ","Y","N","","",""
290,"マスタ管理システム","媒体特記","BAITAI_TOKKI",1,"媒体コード","BAITAI_CD","VARCHAR","10"," ","N","Y","1","",""
291,"マスタ管理システム","媒体特記","BAITAI_TOKKI",2,"講座商品コード","COURSE_SHOHIN_CD","VARCHAR","5"," ","N","Y","2","",""
292,"マスタ管理システム","媒体特記","BAITAI_TOKKI",3,"リスト2桁コード","LIST_02_KETA_CD","VARCHAR","2"," ","Y","N","","",""
293,"マスタ管理システム","媒体特記","BAITAI_TOKKI",4,"作成日時","CRT_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
294,"マスタ管理システム","媒体特記","BAITAI_TOKKI",5,"作成ユーザID","CRT_USR_ID","VARCHAR","20"," ","N","N","","",""
295,"マスタ管理システム","媒体特記","BAITAI_TOKKI",6,"更新日時","UPD_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
296,"マスタ管理システム","媒体特記","BAITAI_TOKKI",7,"更新ユーザID","UPD_USR_ID","VARCHAR","20"," ","N","N","","",""
297,"マスタ管理システム","媒体特記","BAITAI_TOKKI",8,"削除フラグ","DEL_FLG","VARCHAR","1"," ","N","N","","",""
298,"マスタ管理システム","媒体特記","BAITAI_TOKKI",9,"削除日時","DEL_DATE","TIMESTAMP/DATE"," "," ","Y","N","","",""
299,"マスタ管理システム","媒体特記","BAITAI_TOKKI",10,"削除ユーザID","DEL_USR_ID","VARCHAR","20"," ","Y","N","","",""
300,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",1,"媒体コード","BAITAI_CD","VARCHAR","10"," ","N","Y","1","",""
301,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",2,"媒体ジャンルコード","BAITAI_GENRE_CD","VARCHAR","1"," ","N","N","","",""
302,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",3,"媒体名コード","BAITAI_NM_CD","VARCHAR","4"," ","N","N","","",""
303,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",4,"連合単独区分","RENGO_TANDOKU_DIV","VARCHAR","1"," ","N","N","","",""
304,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",5,"社コード","CMPNY_CD","VARCHAR","1"," ","N","N","","",""
305,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",6,"年月（媒体）","YM_BAITAI","DATE"," "," ","N","N","","",""
306,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",7,"通番（媒体）","TSUBAN_BAITAI","VARCHAR","2"," ","N","N","","",""
307,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",8,"媒体名","BAITAI_NM","VARCHAR","30"," ","Y","N","","",""
308,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",9,"媒体ジャンル区分","BAITAI_GENRE_DIV","VARCHAR","2"," ","N","N","","",""
309,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",10,"実掲載日","JITSU_KEISAI_DAY","DATE"," "," ","Y","N","","",""
310,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",11,"確定日","KAKUTEI_DAY","DATE"," "," ","Y","N","","",""
311,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",12,"申込み方法","MOSHIKOMI_HOHO","VARCHAR","4"," ","Y","N","","",""
312,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",13,"スペース形態","SPACE_KEITAI","VARCHAR","20"," ","Y","N","","",""
313,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",14,"リスト直入","LIST_CHOKUNYU","VARCHAR","1"," ","Y","N","","",""
314,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",15,"印刷キー","PRNT_KEY","VARCHAR","20"," ","Y","N","","",""
315,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",16,"ギフトコード","GIFT_CD","VARCHAR","3"," ","Y","N","","",""
316,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",17,"発送区分","HASSO_DIV","VARCHAR","1"," ","Y","N","","",""
317,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",18,"原稿キー","GENKO_KEY","VARCHAR","4"," ","Y","N","","",""
318,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",19,"代理店","DAIRITEN","VARCHAR","4"," ","Y","N","","",""
319,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",20,"属性","ZOKUSEI","VARCHAR","4"," ","Y","N","","",""
320,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",21,"掲載本紙","KEISAI_HONSHI","NUMERIC","10","0","Y","N","","",""
321,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",22,"掲載ハガキ","KEISAI_HAGAKI","NUMERIC","10","0","Y","N","","",""
322,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",23,"掲載表","KEISAI_OMOTE","NUMERIC","10","0","Y","N","","",""
323,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",24,"掲載裏","KEISAI_URA","NUMERIC","10","0","Y","N","","",""
324,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",25,"特値","TOKUNE","VARCHAR","4"," ","Y","N","","",""
325,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",26,"同業者同載","DOGYOSHA_DOSAI","VARCHAR","4"," ","Y","N","","",""
326,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",27,"地域","CHIIKI","VARCHAR","4"," ","Y","N","","",""
327,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",28,"段数","DANSU","NUMERIC","14","3","Y","N","","",""
328,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",29,"掲載面","KEISAI_MEN","VARCHAR","4"," ","Y","N","","",""
329,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",30,"部数","BUSU","NUMERIC","10","0","Y","N","","",""
330,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",31,"配布数","HAIFU_AMT","NUMERIC","10","0","Y","N","","",""
331,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",32,"刷り色","SURIIRO","VARCHAR","4"," ","Y","N","","",""
332,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",33,"曜日","YOUBI","VARCHAR","2"," ","Y","N","","",""
333,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",34,"テスト項目","TEST_KOMOKU","VARCHAR","20"," ","Y","N","","",""
334,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",35,"テスト本番","TEST_HONBAN","VARCHAR","4"," ","Y","N","","",""
335,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",36,"折込み媒体名","ORIKOMI_BAITAI_NM","VARCHAR","4"," ","Y","N","","",""
336,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",37,"販売店グループ","HANBAITEN_GROUP","VARCHAR","4"," ","Y","N","","",""
337,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",38,"指定モデルカーブ","SHITEI_MODEL_CURVE","VARCHAR","4"," ","N","N","","",""
338,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",39,"配布料","HAIFU_RYO","NUMERIC","10","0","Y","N","","",""
339,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",40,"印刷代","PRNT_DAI","NUMERIC","14","2","Y","N","","",""
340,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",41,"チラシ単価","CHIRASHI_TANKA","NUMERIC","10","0","Y","N","","",""
341,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",42,"特記事項","TOKKI_JIKOU","VARCHAR","30"," ","Y","N","","",""
342,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",43,"確定フラグ","KAKUTEI_FLG","VARCHAR","1"," ","N","N","","",""
343,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",44,"ギフト区分","GIFT_DIV","VARCHAR","1"," ","N","N","","",""
344,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",45,"親媒体コード下2桁","OYA_BAITAI_CD_SHITA_2_KETA","VARCHAR","2"," ","Y","N","","",""
345,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",46,"掲載終了日（媒体）","KEISAI_END_DAY_BAITAI","DATE"," "," ","Y","N","","",""
346,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",47,"GRP","GRP","VARCHAR","6"," ","N","N","","",""
347,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",48,"申込み期限","MOSHIKOMI_KIGEN","DATE"," "," ","Y","N","","",""
348,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",49,"郵便申込ギフト切替日","YUBIN_GIFT_KIRIKAE_DAY","DATE"," "," ","Y","N","","",""
349,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",50,"切替ギフトコード","KIRIKAE_GIFT_CD","VARCHAR","3"," ","Y","N","","",""
350,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",51,"サブジャンルコード","SUBGENRE_CD","VARCHAR","3"," ","Y","N","","",""
351,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",52,"作成日時","CRT_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
352,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",53,"作成ユーザID","CRT_USR_ID","VARCHAR","20"," ","N","N","","",""
353,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",54,"更新日時","UPD_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
354,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",55,"更新ユーザID","UPD_USR_ID","VARCHAR","20"," ","N","N","","",""
355,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",56,"削除フラグ","DEL_FLG","VARCHAR","1"," ","N","N","","",""
356,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",57,"削除日時","DEL_DATE","TIMESTAMP/DATE"," "," ","Y","N","","",""
357,"マスタ管理システム","媒体表マスタ","BAITAIHYO_MASTER",58,"削除ユーザID","DEL_USR_ID","VARCHAR","20"," ","Y","N","","",""
358,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",1,"媒体コード","BAITAI_CD","VARCHAR","10"," ","N","Y","1,FK","",""
359,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",2,"講座商品コード","COURSE_SHOHIN_CD","VARCHAR","5"," ","N","Y","2","",""
360,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",3,"媒体費","BAITAI_HI","NUMERIC","14","2","Y","N","","",""
361,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",4,"レギュラーDM単価","REGULAR_DM_TANKA","NUMERIC","14","2","Y","N","","",""
362,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",5,"入金売価","NYUKIN_BAIKA","NUMERIC","14","2","Y","N","","",""
363,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",6,"仕入単価","SHIIRE_TANKA","NUMERIC","14","2","Y","N","","",""
364,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",7,"ギフト単価","GIFT_TANKA","NUMERIC","14","2","Y","N","","",""
365,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",8,"掲載状況","KEISAI_STS","VARCHAR","1"," ","Y","N","","",""
366,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",9,"ギフトコード1","GIFT_CD_01","VARCHAR","3"," ","Y","N","","",""
367,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",10,"ギフトコード2","GIFT_CD_02","VARCHAR","3"," ","Y","N","","",""
368,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",11,"ギフトコード3","GIFT_CD_03","VARCHAR","3"," ","Y","N","","",""
369,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",12,"一般媒体費","IPPAN_BAITAI_HI","NUMERIC","10","0","Y","N","","",""
370,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",13,"CM媒体費","CM_BAITAI_HI","NUMERIC","10","0","Y","N","","",""
371,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",14,"作成日時","CRT_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
372,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",15,"作成ユーザID","CRT_USR_ID","VARCHAR","20"," ","N","N","","",""
373,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",16,"更新日時","UPD_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
374,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",17,"更新ユーザID","UPD_USR_ID","VARCHAR","20"," ","N","N","","",""
375,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",18,"削除フラグ","DEL_FLG","VARCHAR","1"," ","N","N","","",""
376,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",19,"削除日時","DEL_DATE","TIMESTAMP/DATE"," "," ","Y","N","","",""
377,"マスタ管理システム","媒体表明細","BAITAIHYO_MEISAI",20,"削除ユーザID","DEL_USR_ID","VARCHAR","20"," ","Y","N","","",""
378,"マスタ管理システム","媒体名マスタ","BAITAI_NM_MASTER",1,"媒体名コード","BAITAI_NM_CD","VARCHAR","4"," ","N","Y","1","",""
379,"マスタ管理システム","媒体名マスタ","BAITAI_NM_MASTER",2,"媒体ジャンルコード","BAITAI_GENRE_CD","VARCHAR","1"," ","N","N","","",""
380,"マスタ管理システム","媒体名マスタ","BAITAI_NM_MASTER",3,"媒体名","BAITAI_NM","VARCHAR","30"," ","N","N","","",""
381,"マスタ管理システム","媒体名マスタ","BAITAI_NM_MASTER",4,"不明・期限切れ","FUMEI_KIGEN_KIRE","VARCHAR","1"," ","Y","N","","",""
382,"マスタ管理システム","媒体名マスタ","BAITAI_NM_MASTER",5,"サブジャンルコード","SUBGENRE_CD","VARCHAR","3"," ","Y","N","","",""
383,"マスタ管理システム","媒体名マスタ","BAITAI_NM_MASTER",6,"媒体コード下2桁","BAITAI_CD_SHITA_2_KETA","VARCHAR","2"," ","Y","N","","",""
384,"マスタ管理システム","媒体名マスタ","BAITAI_NM_MASTER",7,"媒体ジャンル区分","BAITAI_GENRE_DIV","VARCHAR","2"," ","Y","N","","",""
385,"マスタ管理システム","媒体名マスタ","BAITAI_NM_MASTER",8,"作成日時","CRT_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
386,"マスタ管理システム","媒体名マスタ","BAITAI_NM_MASTER",9,"作成ユーザID","CRT_USR_ID","VARCHAR","20"," ","N","N","","",""
387,"マスタ管理システム","媒体名マスタ","BAITAI_NM_MASTER",10,"更新日時","UPD_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
388,"マスタ管理システム","媒体名マスタ","BAITAI_NM_MASTER",11,"更新ユーザID","UPD_USR_ID","VARCHAR","20"," ","N","N","","",""
389,"マスタ管理システム","媒体名マスタ","BAITAI_NM_MASTER",12,"削除フラグ","DEL_FLG","VARCHAR","1"," ","N","N","","",""
390,"マスタ管理システム","媒体名マスタ","BAITAI_NM_MASTER",13,"削除日時","DEL_DATE","TIMESTAMP/DATE"," "," ","Y","N","","",""
391,"マスタ管理システム","媒体名マスタ","BAITAI_NM_MASTER",14,"削除ユーザID","DEL_USR_ID","VARCHAR","20"," ","Y","N","","",""
392,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",1,"更新日時キー","UPD_DATE_KEY","TIMESTAMP/DATE"," "," ","N","Y","1","",""
393,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",2,"媒体名コード","BAITAI_NM_CD","VARCHAR","4"," ","N","Y","2","",""
394,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",3,"媒体ジャンルコード","BAITAI_GENRE_CD","VARCHAR","1"," ","N","N","","",""
395,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",4,"媒体名","BAITAI_NM","VARCHAR","30"," ","N","N","","",""
396,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",5,"不明・期限切れ","FUMEI_KIGEN_KIRE","VARCHAR","1"," ","Y","N","","",""
397,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",6,"サブジャンルコード","SUBGENRE_CD","VARCHAR","3"," ","Y","N","","",""
398,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",7,"媒体コード下2桁","BAITAI_CD_SHITA_2_KETA","VARCHAR","2"," ","Y","N","","",""
399,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",8,"媒体ジャンル区分","BAITAI_GENRE_DIV","VARCHAR","2"," ","Y","N","","",""
400,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",9,"登録区分","REG_DIV","VARCHAR","1"," ","Y","N","","",""
401,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",10,"作成日時","CRT_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
402,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",11,"作成ユーザID","CRT_USR_ID","VARCHAR","20"," ","N","N","","",""
403,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",12,"更新日時","UPD_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
404,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",13,"更新ユーザID","UPD_USR_ID","VARCHAR","20"," ","N","N","","",""
405,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",14,"削除フラグ","DEL_FLG","VARCHAR","1"," ","N","N","","",""
406,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",15,"削除日時","DEL_DATE","TIMESTAMP/DATE"," "," ","Y","N","","",""
407,"マスタ管理システム","媒体名マスタ履歴","BAITAI_NM_HIST",16,"削除ユーザID","DEL_USR_ID","VARCHAR","20"," ","Y","N","","",""
408,"マスタ管理システム","部門マスタ","BUMON_MASTER",1,"部門コード","BUMON_CD","VARCHAR","1"," ","N","Y","1","",""
409,"マスタ管理システム","部門マスタ","BUMON_MASTER",2,"部門名","BUMON_NM","VARCHAR","30"," ","N","N","","",""
410,"マスタ管理システム","部門マスタ","BUMON_MASTER",3,"作成日時","CRT_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
411,"マスタ管理システム","部門マスタ","BUMON_MASTER",4,"作成ユーザID","CRT_USR_ID","VARCHAR","20"," ","N","N","","",""
412,"マスタ管理システム","部門マスタ","BUMON_MASTER",5,"更新日時","UPD_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
413,"マスタ管理システム","部門マスタ","BUMON_MASTER",6,"更新ユーザID","UPD_USR_ID","VARCHAR","20"," ","N","N","","",""
414,"マスタ管理システム","部門マスタ","BUMON_MASTER",7,"削除フラグ","DEL_FLG","VARCHAR","1"," ","N","N","","",""
415,"マスタ管理システム","部門マスタ","BUMON_MASTER",8,"削除日時","DEL_DATE","TIMESTAMP/DATE"," "," ","Y","N","","",""
416,"マスタ管理システム","部門マスタ","BUMON_MASTER",9,"削除ユーザID","DEL_USR_ID","VARCHAR","20"," ","Y","N","","",""
417,"マスタ管理システム","部門マスタ履歴","BUMON_HIST",1,"更新日時キー","UPD_DATE_KEY","TIMESTAMP/DATE"," "," ","N","Y","1","",""
418,"マスタ管理システム","部門マスタ履歴","BUMON_HIST",2,"部門コード","BUMON_CD","VARCHAR","1"," ","N","Y","2","",""
419,"マスタ管理システム","部門マスタ履歴","BUMON_HIST",3,"部門名","BUMON_NM","VARCHAR","30"," ","N","N","","",""
420,"マスタ管理システム","部門マスタ履歴","BUMON_HIST",4,"登録区分","REG_DIV","VARCHAR","1"," ","Y","N","","",""
421,"マスタ管理システム","部門マスタ履歴","BUMON_HIST",5,"作成日時","CRT_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
422,"マスタ管理システム","部門マスタ履歴","BUMON_HIST",6,"作成ユーザID","CRT_USR_ID","VARCHAR","20"," ","N","N","","",""
423,"マスタ管理システム","部門マスタ履歴","BUMON_HIST",7,"更新日時","UPD_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
424,"マスタ管理システム","部門マスタ履歴","BUMON_HIST",8,"更新ユーザID","UPD_USR_ID","VARCHAR","20"," ","N","N","","",""
425,"マスタ管理システム","部門マスタ履歴","BUMON_HIST",9,"削除フラグ","DEL_FLG","VARCHAR","1"," ","N","N","","",""
426,"マスタ管理システム","部門マスタ履歴","BUMON_HIST",10,"削除日時","DEL_DATE","TIMESTAMP/DATE"," "," ","Y","N","","",""
427,"マスタ管理システム","部門マスタ履歴","BUMON_HIST",11,"削除ユーザID","DEL_USR_ID","VARCHAR","20"," ","Y","N","","",""
